file,category,key,scale,genre,bpm,bars,notes,description
Progressions/By-Genre/01_Deep-House/Cm_01_Deep-House_i-VII-VI-VII_chords.mid,progression,C,natural_minor,01_Deep-House,122,4,20,01_Deep-House chords — C minor i-VII-VI-VII
Progressions/By-Genre/01_Deep-House/Csm_01_Deep-House_i-VII-VI-VII_chords.mid,progression,Cs,natural_minor,01_Deep-House,122,4,20,01_Deep-House chords — Cs minor i-VII-VI-VII
Progressions/By-Genre/01_Deep-House/Dm_01_Deep-House_i-VII-VI-VII_chords.mid,progression,D,natural_minor,01_Deep-House,122,4,20,01_Deep-House chords — D minor i-VII-VI-VII
Progressions/By-Genre/01_Deep-House/Dsm_01_Deep-House_i-VII-VI-VII_chords.mid,progression,Ds,natural_minor,01_Deep-House,122,4,20,01_Deep-House chords — Ds minor i-VII-VI-VII
Progressions/By-Genre/01_Deep-House/Em_01_Deep-House_i-VII-VI-VII_chords.mid,progression,E,natural_minor,01_Deep-House,122,4,20,01_Deep-House chords — E minor i-VII-VI-VII
Progressions/By-Genre/01_Deep-House/Fm_01_Deep-House_i-VII-VI-VII_chords.mid,progression,F,natural_minor,01_Deep-House,122,4,20,01_Deep-House chords — F minor i-VII-VI-VII
Progressions/By-Genre/01_Deep-House/Fsm_01_Deep-House_i-VII-VI-VII_chords.mid,progression,Fs,natural_minor,01_Deep-House,122,4,20,01_Deep-House chords — Fs minor i-VII-VI-VII
Progressions/By-Genre/01_Deep-House/Gm_01_Deep-House_i-VII-VI-VII_chords.mid,progression,G,natural_minor,01_Deep-House,122,4,20,01_Deep-House chords — G minor i-VII-VI-VII
Progressions/By-Genre/01_Deep-House/Gsm_01_Deep-House_i-VII-VI-VII_chords.mid,progression,Gs,natural_minor,01_Deep-House,122,4,20,01_Deep-House chords — Gs minor i-VII-VI-VII
Progressions/By-Genre/02_Future-House/Am_02_Future-House_i-v-VI-VII_chords.mid,progression,A,natural_minor,02_Future-House,126,4,16,02_Future-House chords — A minor i-v-VI-VII
Progressions/By-Genre/02_Future-House/Asm_02_Future-House_i-v-VI-VII_chords.mid,progression,As,natural_minor,02_Future-House,126,4,16,02_Future-House chords — As minor i-v-VI-VII
Progressions/By-Genre/02_Future-House/Bm_02_Future-House_i-v-VI-VII_chords.mid,progression,B,natural_minor,02_Future-House,126,4,16,02_Future-House chords — B minor i-v-VI-VII
Progressions/By-Genre/02_Future-House/Cm_02_Future-House_i-v-VI-VII_chords.mid,progression,C,natural_minor,02_Future-House,126,4,16,02_Future-House chords — C minor i-v-VI-VII
Progressions/By-Genre/02_Future-House/Csm_02_Future-House_i-v-VI-VII_chords.mid,progression,Cs,natural_minor,02_Future-House,126,4,16,02_Future-House chords — Cs minor i-v-VI-VII
Progressions/By-Genre/02_Future-House/Dm_02_Future-House_i-v-VI-VII_chords.mid,progression,D,natural_minor,02_Future-House,126,4,16,02_Future-House chords — D minor i-v-VI-VII
Progressions/By-Genre/02_Future-House/Dsm_02_Future-House_i-v-VI-VII_chords.mid,progression,Ds,natural_minor,02_Future-House,126,4,16,02_Future-House chords — Ds minor i-v-VI-VII
Progressions/By-Genre/02_Future-House/Em_02_Future-House_i-v-VI-VII_chords.mid,progression,E,natural_minor,02_Future-House,126,4,16,02_Future-House chords — E minor i-v-VI-VII
Progressions/By-Genre/02_Future-House/Fm_02_Future-House_i-v-VI-VII_chords.mid,progression,F,natural_minor,02_Future-House,126,4,16,02_Future-House chords — F minor i-v-VI-VII
Progressions/By-Genre/02_Future-House/Fsm_02_Future-House_i-v-VI-VII_chords.mid,progression,Fs,natural_minor,02_Future-House,126,4,16,02_Future-House chords — Fs minor i-v-VI-VII
Progressions/By-Genre/02_Future-House/Gm_02_Future-House_i-v-VI-VII_chords.mid,progression,G,natural_minor,02_Future-House,126,4,16,02_Future-House chords — G minor i-v-VI-VII
Progressions/By-Genre/02_Future-House/Gsm_02_Future-House_i-v-VI-VII_chords.mid,progression,Gs,natural_minor,02_Future-House,126,4,16,02_Future-House chords — Gs minor i-v-VI-VII
Progressions/By-Genre/03_Progressive-House/Am_03_Progressive-House_i-VI-III-VII_chords.mid,progression,A,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House chords — A minor i-VI-III-VII
Progressions/By-Genre/03_Progressive-House/Asm_03_Progressive-House_i-VI-III-VII_chords.mid,progression,As,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House chords — As minor i-VI-III-VII
Progressions/By-Genre/03_Progressive-House/Bm_03_Progressive-House_i-VI-III-VII_chords.mid,progression,B,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House chords — B minor i-VI-III-VII
Progressions/By-Genre/03_Progressive-House/Cm_03_Progressive-House_i-VI-III-VII_chords.mid,progression,C,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House chords — C minor i-VI-III-VII
Progressions/By-Genre/03_Progressive-House/Csm_03_Progressive-House_i-VI-III-VII_chords.mid,progression,Cs,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House chords — Cs minor i-VI-III-VII
Progressions/By-Genre/03_Progressive-House/Dm_03_Progressive-House_i-VI-III-VII_chords.mid,progression,D,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House chords — D minor i-VI-III-VII
Progressions/By-Genre/03_Progressive-House/Dsm_03_Progressive-House_i-VI-III-VII_chords.mid,progression,Ds,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House chords — Ds minor i-VI-III-VII
Progressions/By-Genre/03_Progressive-House/Em_03_Progressive-House_i-VI-III-VII_chords.mid,progression,E,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House chords — E minor i-VI-III-VII
Progressions/By-Genre/03_Progressive-House/Fm_03_Progressive-House_i-VI-III-VII_chords.mid,progression,F,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House chords — F minor i-VI-III-VII
Progressions/By-Genre/03_Progressive-House/Fsm_03_Progressive-House_i-VI-III-VII_chords.mid,progression,Fs,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House chords — Fs minor i-VI-III-VII
Progressions/By-Genre/03_Progressive-House/Gm_03_Progressive-House_i-VI-III-VII_chords.mid,progression,G,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House chords — G minor i-VI-III-VII
Progressions/By-Genre/03_Progressive-House/Gsm_03_Progressive-House_i-VI-III-VII_chords.mid,progression,Gs,natural_minor,03_Progressive-House,128,4,20,03_Progressive-House chords — Gs minor i-VI-III-VII
Progressions/By-Genre/04_Tech-House/Am_04_Tech-House_i-VII-VI_chords.mid,progression,A,natural_minor,04_Tech-House,126,3,9,04_Tech-House chords — A minor i-VII-VI
Progressions/By-Genre/04_Tech-House/Asm_04_Tech-House_i-VII-VI_chords.mid,progression,As,natural_minor,04_Tech-House,126,3,9,04_Tech-House chords — As minor i-VII-VI
Progressions/By-Genre/04_Tech-House/Bm_04_Tech-House_i-VII-VI_chords.mid,progression,B,natural_minor,04_Tech-House,126,3,9,04_Tech-House chords — B minor i-VII-VI
Progressions/By-Genre/04_Tech-House/Cm_04_Tech-House_i-VII-VI_chords.mid,progression,C,natural_minor,04_Tech-House,126,3,9,04_Tech-House chords — C minor i-VII-VI
Progressions/By-Genre/04_Tech-House/Csm_04_Tech-House_i-VII-VI_chords.mid,progression,Cs,natural_minor,04_Tech-House,126,3,9,04_Tech-House chords — Cs minor i-VII-VI
Progressions/By-Genre/04_Tech-House/Dm_04_Tech-House_i-VII-VI_chords.mid,progression,D,natural_minor,04_Tech-House,126,3,9,04_Tech-House chords — D minor i-VII-VI
Progressions/By-Genre/04_Tech-House/Dsm_04_Tech-House_i-VII-VI_chords.mid,progression,Ds,natural_minor,04_Tech-House,126,3,9,04_Tech-House chords — Ds minor i-VII-VI
Progressions/By-Genre/04_Tech-House/Em_04_Tech-House_i-VII-VI_chords.mid,progression,E,natural_minor,04_Tech-House,126,3,9,04_Tech-House chords — E minor i-VII-VI
Progressions/By-Genre/04_Tech-House/Fm_04_Tech-House_i-VII-VI_chords.mid,progression,F,natural_minor,04_Tech-House,126,3,9,04_Tech-House chords — F minor i-VII-VI
Progressions/By-Genre/04_Tech-House/Fsm_04_Tech-House_i-VII-VI_chords.mid,progression,Fs,natural_minor,04_Tech-House,126,3,9,04_Tech-House chords — Fs minor i-VII-VI
Progressions/By-Genre/04_Tech-House/Gm_04_Tech-House_i-VII-VI_chords.mid,progression,G,natural_minor,04_Tech-House,126,3,9,04_Tech-House chords — G minor i-VII-VI
Progressions/By-Genre/04_Tech-House/Gsm_04_Tech-House_i-VII-VI_chords.mid,progression,Gs,natural_minor,04_Tech-House,126,3,9,04_Tech-House chords — Gs minor i-VII-VI
Progressions/By-Genre/05_Techno/Am_05_Techno_i-isus4-i-isus4_chords.mid,progression,A,natural_minor,05_Techno,130,4,12,05_Techno chords — A minor i-isus4-i-isus4
Progressions/By-Genre/05_Techno/Asm_05_Techno_i-isus4-i-isus4_chords.mid,progression,As,natural_minor,05_Techno,130,4,12,05_Techno chords — As minor i-isus4-i-isus4
Progressions/By-Genre/05_Techno/Bm_05_Techno_i-isus4-i-isus4_chords.mid,progression,B,natural_minor,05_Techno,130,4,12,05_Techno chords — B minor i-isus4-i-isus4
Progressions/By-Genre/05_Techno/Cm_05_Techno_i-isus4-i-isus4_chords.mid,progression,C,natural_minor,05_Techno,130,4,12,05_Techno chords — C minor i-isus4-i-isus4
Progressions/By-Genre/05_Techno/Csm_05_Techno_i-isus4-i-isus4_chords.mid,progression,Cs,natural_minor,05_Techno,130,4,12,05_Techno chords — Cs minor i-isus4-i-isus4
Progressions/By-Genre/05_Techno/Dm_05_Techno_i-isus4-i-isus4_chords.mid,progression,D,natural_minor,05_Techno,130,4,12,05_Techno chords — D minor i-isus4-i-isus4
Progressions/By-Genre/05_Techno/Dsm_05_Techno_i-isus4-i-isus4_chords.mid,progression,Ds,natural_minor,05_Techno,130,4,12,05_Techno chords — Ds minor i-isus4-i-isus4
Progressions/By-Genre/05_Techno/Em_05_Techno_i-isus4-i-isus4_chords.mid,progression,E,natural_minor,05_Techno,130,4,12,05_Techno chords — E minor i-isus4-i-isus4
Progressions/By-Genre/05_Techno/Fm_05_Techno_i-isus4-i-isus4_chords.mid,progression,F,natural_minor,05_Techno,130,4,12,05_Techno chords — F minor i-isus4-i-isus4
Progressions/By-Genre/05_Techno/Fsm_05_Techno_i-isus4-i-isus4_chords.mid,progression,Fs,natural_minor,05_Techno,130,4,12,05_Techno chords — Fs minor i-isus4-i-isus4
Progressions/By-Genre/05_Techno/Gm_05_Techno_i-isus4-i-isus4_chords.mid,progression,G,natural_minor,05_Techno,130,4,12,05_Techno chords — G minor i-isus4-i-isus4
Progressions/By-Genre/05_Techno/Gsm_05_Techno_i-isus4-i-isus4_chords.mid,progression,Gs,natural_minor,05_Techno,130,4,12,05_Techno chords — Gs minor i-isus4-i-isus4
Progressions/By-Genre/06_Melodic-Techno/Am_06_Melodic-Techno_i-VI-III-VII_chords.mid,progression,A,natural_minor,06_Melodic-Techno,124,8,20,06_Melodic-Techno chords — A minor i-VI-III-VII
Progressions/By-Genre/06_Melodic-Techno/Asm_06_Melodic-Techno_i-VI-III-VII_chords.mid,progression,As,natural_minor,06_Melodic-Techno,124,8,20,06_Melodic-Techno chords — As minor i-VI-III-VII
Progressions/By-Genre/06_Melodic-Techno/Bm_06_Melodic-Techno_i-VI-III-VII_chords.mid,progression,B,natural_minor,06_Melodic-Techno,124,8,20,06_Melodic-Techno chords — B minor i-VI-III-VII
Progressions/By-Genre/06_Melodic-Techno/Cm_06_Melodic-Techno_i-VI-III-VII_chords.mid,progression,C,natural_minor,06_Melodic-Techno,124,8,20,06_Melodic-Techno chords — C minor i-VI-III-VII
Progressions/By-Genre/06_Melodic-Techno/Csm_06_Melodic-Techno_i-VI-III-VII_chords.mid,progression,Cs,natural_minor,06_Melodic-Techno,124,8,20,06_Melodic-Techno chords — Cs minor i-VI-III-VII
Progressions/By-Genre/06_Melodic-Techno/Dm_06_Melodic-Techno_i-VI-III-VII_chords.mid,progression,D,natural_minor,06_Melodic-Techno,124,8,20,06_Melodic-Techno chords — D minor i-VI-III-VII
Progressions/By-Genre/06_Melodic-Techno/Dsm_06_Melodic-Techno_i-VI-III-VII_chords.mid,progression,Ds,natural_minor,06_Melodic-Techno,124,8,20,06_Melodic-Techno chords — Ds minor i-VI-III-VII
Progressions/By-Genre/06_Melodic-Techno/Em_06_Melodic-Techno_i-VI-III-VII_chords.mid,progression,E,natural_minor,06_Melodic-Techno,124,8,20,06_Melodic-Techno chords — E minor i-VI-III-VII
Progressions/By-Genre/06_Melodic-Techno/Fm_06_Melodic-Techno_i-VI-III-VII_chords.mid,progression,F,natural_minor,06_Melodic-Techno,124,8,20,06_Melodic-Techno chords — F minor i-VI-III-VII
Progressions/By-Genre/06_Melodic-Techno/Fsm_06_Melodic-Techno_i-VI-III-VII_chords.mid,progression,Fs,natural_minor,06_Melodic-Techno,124,8,20,06_Melodic-Techno chords — Fs minor i-VI-III-VII
Progressions/By-Genre/06_Melodic-Techno/Gm_06_Melodic-Techno_i-VI-III-VII_chords.mid,progression,G,natural_minor,06_Melodic-Techno,124,8,20,06_Melodic-Techno chords — G minor i-VI-III-VII
Progressions/By-Genre/06_Melodic-Techno/Gsm_06_Melodic-Techno_i-VI-III-VII_chords.mid,progression,Gs,natural_minor,06_Melodic-Techno,124,8,20,06_Melodic-Techno chords — Gs minor i-VI-III-VII
Progressions/By-Genre/07_Trance/Am_07_Trance_i-VI-III-VII_chords.mid,progression,A,natural_minor,07_Trance,138,4,12,07_Trance chords — A minor i-VI-III-VII
Progressions/By-Genre/07_Trance/Asm_07_Trance_i-VI-III-VII_chords.mid,progression,As,natural_minor,07_Trance,138,4,12,07_Trance chords — As minor i-VI-III-VII
Progressions/By-Genre/07_Trance/Bm_07_Trance_i-VI-III-VII_chords.mid,progression,B,natural_minor,07_Trance,138,4,12,07_Trance chords — B minor i-VI-III-VII
Progressions/By-Genre/07_Trance/Cm_07_Trance_i-VI-III-VII_chords.mid,progression,C,natural_minor,07_Trance,138,4,12,07_Trance chords — C minor i-VI-III-VII
Progressions/By-Genre/07_Trance/Csm_07_Trance_i-VI-III-VII_chords.mid,progression,Cs,natural_minor,07_Trance,138,4,12,07_Trance chords — Cs minor i-VI-III-VII
Progressions/By-Genre/07_Trance/Dm_07_Trance_i-VI-III-VII_chords.mid,progression,D,natural_minor,07_Trance,138,4,12,07_Trance chords — D minor i-VI-III-VII
Progressions/By-Genre/07_Trance/Dsm_07_Trance_i-VI-III-VII_chords.mid,progression,Ds,natural_minor,07_Trance,138,4,12,07_Trance chords — Ds minor i-VI-III-VII
Progressions/By-Genre/07_Trance/Em_07_Trance_i-VI-III-VII_chords.mid,progression,E,natural_minor,07_Trance,138,4,12,07_Trance chords — E minor i-VI-III-VII
Progressions/By-Genre/07_Trance/Fm_07_Trance_i-VI-III-VII_chords.mid,progression,F,natural_minor,07_Trance,138,4,12,07_Trance chords — F minor i-VI-III-VII
Progressions/By-Genre/07_Trance/Fsm_07_Trance_i-VI-III-VII_chords.mid,progression,Fs,natural_minor,07_Trance,138,4,12,07_Trance chords — Fs minor i-VI-III-VII
Progressions/By-Genre/07_Trance/Gm_07_Trance_i-VI-III-VII_chords.mid,progression,G,natural_minor,07_Trance,138,4,12,07_Trance chords — G minor i-VI-III-VII
Progressions/By-Genre/07_Trance/Gsm_07_Trance_i-VI-III-VII_chords.mid,progression,Gs,natural_minor,07_Trance,138,4,12,07_Trance chords — Gs minor i-VI-III-VII
Progressions/By-Genre/08_Hardstyle/Am_08_Hardstyle_i-VII-VI-III_chords.mid,progression,A,natural_minor,08_Hardstyle,150,4,12,08_Hardstyle chords — A minor i-VII-VI-III
Progressions/By-Genre/08_Hardstyle/Asm_08_Hardstyle_i-VII-VI-III_chords.mid,progression,As,natural_minor,08_Hardstyle,150,4,12,08_Hardstyle chords — As minor i-VII-VI-III
Progressions/By-Genre/08_Hardstyle/Bm_08_Hardstyle_i-VII-VI-III_chords.mid,progression,B,natural_minor,08_Hardstyle,150,4,12,08_Hardstyle chords — B minor i-VII-VI-III
Progressions/By-Genre/08_Hardstyle/Cm_08_Hardstyle_i-VII-VI-III_chords.mid,progression,C,natural_minor,08_Hardstyle,150,4,12,08_Hardstyle chords — C minor i-VII-VI-III
Progressions/By-Genre/08_Hardstyle/Csm_08_Hardstyle_i-VII-VI-III_chords.mid,progression,Cs,natural_minor,08_Hardstyle,150,4,12,08_Hardstyle chords — Cs minor i-VII-VI-III
Progressions/By-Genre/08_Hardstyle/Dm_08_Hardstyle_i-VII-VI-III_chords.mid,progression,D,natural_minor,08_Hardstyle,150,4,12,08_Hardstyle chords — D minor i-VII-VI-III
Progressions/By-Genre/08_Hardstyle/Dsm_08_Hardstyle_i-VII-VI-III_chords.mid,progression,Ds,natural_minor,08_Hardstyle,150,4,12,08_Hardstyle chords — Ds minor i-VII-VI-III
Progressions/By-Genre/08_Hardstyle/Em_08_Hardstyle_i-VII-VI-III_chords.mid,progression,E,natural_minor,08_Hardstyle,150,4,12,08_Hardstyle chords — E minor i-VII-VI-III
Progressions/By-Genre/08_Hardstyle/Fm_08_Hardstyle_i-VII-VI-III_chords.mid,progression,F,natural_minor,08_Hardstyle,150,4,12,08_Hardstyle chords — F minor i-VII-VI-III
Progressions/By-Genre/08_Hardstyle/Fsm_08_Hardstyle_i-VII-VI-III_chords.mid,progression,Fs,natural_minor,08_Hardstyle,150,4,12,08_Hardstyle chords — Fs minor i-VII-VI-III
Progressions/By-Genre/08_Hardstyle/Gm_08_Hardstyle_i-VII-VI-III_chords.mid,progression,G,natural_minor,08_Hardstyle,150,4,12,08_Hardstyle chords — G minor i-VII-VI-III
Progressions/By-Genre/08_Hardstyle/Gsm_08_Hardstyle_i-VII-VI-III_chords.mid,progression,Gs,natural_minor,08_Hardstyle,150,4,12,08_Hardstyle chords — Gs minor i-VII-VI-III
Progressions/By-Genre/09_Hardcore-Gabber/Am_09_Hardcore-Gabber_i-VI-VII_chords.mid,progression,A,natural_minor,09_Hardcore-Gabber,180,3,9,09_Hardcore-Gabber chords — A minor i-VI-VII
Progressions/By-Genre/09_Hardcore-Gabber/Asm_09_Hardcore-Gabber_i-VI-VII_chords.mid,progression,As,natural_minor,09_Hardcore-Gabber,180,3,9,09_Hardcore-Gabber chords — As minor i-VI-VII
Progressions/By-Genre/09_Hardcore-Gabber/Bm_09_Hardcore-Gabber_i-VI-VII_chords.mid,progression,B,natural_minor,09_Hardcore-Gabber,180,3,9,09_Hardcore-Gabber chords — B minor i-VI-VII
Progressions/By-Genre/09_Hardcore-Gabber/Cm_09_Hardcore-Gabber_i-VI-VII_chords.mid,progression,C,natural_minor,09_Hardcore-Gabber,180,3,9,09_Hardcore-Gabber chords — C minor i-VI-VII
Progressions/By-Genre/09_Hardcore-Gabber/Csm_09_Hardcore-Gabber_i-VI-VII_chords.mid,progression,Cs,natural_minor,09_Hardcore-Gabber,180,3,9,09_Hardcore-Gabber chords — Cs minor i-VI-VII
Progressions/By-Genre/09_Hardcore-Gabber/Dm_09_Hardcore-Gabber_i-VI-VII_chords.mid,progression,D,natural_minor,09_Hardcore-Gabber,180,3,9,09_Hardcore-Gabber chords — D minor i-VI-VII
Progressions/By-Genre/09_Hardcore-Gabber/Dsm_09_Hardcore-Gabber_i-VI-VII_chords.mid,progression,Ds,natural_minor,09_Hardcore-Gabber,180,3,9,09_Hardcore-Gabber chords — Ds minor i-VI-VII
Progressions/By-Genre/09_Hardcore-Gabber/Em_09_Hardcore-Gabber_i-VI-VII_chords.mid,progression,E,natural_minor,09_Hardcore-Gabber,180,3,9,09_Hardcore-Gabber chords — E minor i-VI-VII
Progressions/By-Genre/09_Hardcore-Gabber/Fm_09_Hardcore-Gabber_i-VI-VII_chords.mid,progression,F,natural_minor,09_Hardcore-Gabber,180,3,9,09_Hardcore-Gabber chords — F minor i-VI-VII
Progressions/By-Genre/09_Hardcore-Gabber/Fsm_09_Hardcore-Gabber_i-VI-VII_chords.mid,progression,Fs,natural_minor,09_Hardcore-Gabber,180,3,9,09_Hardcore-Gabber chords — Fs minor i-VI-VII
Progressions/By-Genre/09_Hardcore-Gabber/Gm_09_Hardcore-Gabber_i-VI-VII_chords.mid,progression,G,natural_minor,09_Hardcore-Gabber,180,3,9,09_Hardcore-Gabber chords — G minor i-VI-VII
Progressions/By-Genre/09_Hardcore-Gabber/Gsm_09_Hardcore-Gabber_i-VI-VII_chords.mid,progression,Gs,natural_minor,09_Hardcore-Gabber,180,3,9,09_Hardcore-Gabber chords — Gs minor i-VI-VII
Progressions/By-Genre/10_Dubstep/Am_10_Dubstep_i-VI-VII_chords.mid,progression,A,natural_minor,10_Dubstep,140,3,9,10_Dubstep chords — A minor i-VI-VII
Progressions/By-Genre/10_Dubstep/Asm_10_Dubstep_i-VI-VII_chords.mid,progression,As,natural_minor,10_Dubstep,140,3,9,10_Dubstep chords — As minor i-VI-VII
Progressions/By-Genre/10_Dubstep/Bm_10_Dubstep_i-VI-VII_chords.mid,progression,B,natural_minor,10_Dubstep,140,3,9,10_Dubstep chords — B minor i-VI-VII
Progressions/By-Genre/10_Dubstep/Cm_10_Dubstep_i-VI-VII_chords.mid,progression,C,natural_minor,10_Dubstep,140,3,9,10_Dubstep chords — C minor i-VI-VII
Progressions/By-Genre/10_Dubstep/Csm_10_Dubstep_i-VI-VII_chords.mid,progression,Cs,natural_minor,10_Dubstep,140,3,9,10_Dubstep chords — Cs minor i-VI-VII
Progressions/By-Genre/10_Dubstep/Dm_10_Dubstep_i-VI-VII_chords.mid,progression,D,natural_minor,10_Dubstep,140,3,9,10_Dubstep chords — D minor i-VI-VII
Progressions/By-Genre/10_Dubstep/Dsm_10_Dubstep_i-VI-VII_chords.mid,progression,Ds,natural_minor,10_Dubstep,140,3,9,10_Dubstep chords — Ds minor i-VI-VII
Progressions/By-Genre/10_Dubstep/Em_10_Dubstep_i-VI-VII_chords.mid,progression,E,natural_minor,10_Dubstep,140,3,9,10_Dubstep chords — E minor i-VI-VII
Progressions/By-Genre/10_Dubstep/Fm_10_Dubstep_i-VI-VII_chords.mid,progression,F,natural_minor,10_Dubstep,140,3,9,10_Dubstep chords — F minor i-VI-VII
Progressions/By-Genre/10_Dubstep/Fsm_10_Dubstep_i-VI-VII_chords.mid,progression,Fs,natural_minor,10_Dubstep,140,3,9,10_Dubstep chords — Fs minor i-VI-VII
Progressions/By-Genre/10_Dubstep/Gm_10_Dubstep_i-VI-VII_chords.mid,progression,G,natural_minor,10_Dubstep,140,3,9,10_Dubstep chords — G minor i-VI-VII
Progressions/By-Genre/10_Dubstep/Gsm_10_Dubstep_i-VI-VII_chords.mid,progression,Gs,natural_minor,10_Dubstep,140,3,9,10_Dubstep chords — Gs minor i-VI-VII
Progressions/By-Genre/11_Future-Bass/Am_11_Future-Bass_i-VI-III-VII_chords.mid,progression,A,natural_minor,11_Future-Bass,150,4,20,11_Future-Bass chords — A minor i-VI-III-VII
Progressions/By-Genre/11_Future-Bass/Asm_11_Future-Bass_i-VI-III-VII_chords.mid,progression,As,natural_minor,11_Future-Bass,150,4,20,11_Future-Bass chords — As minor i-VI-III-VII
Progressions/By-Genre/11_Future-Bass/Bm_11_Future-Bass_i-VI-III-VII_chords.mid,progression,B,natural_minor,11_Future-Bass,150,4,20,11_Future-Bass chords — B minor i-VI-III-VII
Progressions/By-Genre/11_Future-Bass/Cm_11_Future-Bass_i-VI-III-VII_chords.mid,progression,C,natural_minor,11_Future-Bass,150,4,20,11_Future-Bass chords — C minor i-VI-III-VII
Progressions/By-Genre/11_Future-Bass/Csm_11_Future-Bass_i-VI-III-VII_chords.mid,progression,Cs,natural_minor,11_Future-Bass,150,4,20,11_Future-Bass chords — Cs minor i-VI-III-VII
Progressions/By-Genre/11_Future-Bass/Dm_11_Future-Bass_i-VI-III-VII_chords.mid,progression,D,natural_minor,11_Future-Bass,150,4,20,11_Future-Bass chords — D minor i-VI-III-VII
Progressions/By-Genre/11_Future-Bass/Dsm_11_Future-Bass_i-VI-III-VII_chords.mid,progression,Ds,natural_minor,11_Future-Bass,150,4,20,11_Future-Bass chords — Ds minor i-VI-III-VII
Progressions/By-Genre/11_Future-Bass/Em_11_Future-Bass_i-VI-III-VII_chords.mid,progression,E,natural_minor,11_Future-Bass,150,4,20,11_Future-Bass chords — E minor i-VI-III-VII
Progressions/By-Genre/11_Future-Bass/Fm_11_Future-Bass_i-VI-III-VII_chords.mid,progression,F,natural_minor,11_Future-Bass,150,4,20,11_Future-Bass chords — F minor i-VI-III-VII
Progressions/By-Genre/11_Future-Bass/Fsm_11_Future-Bass_i-VI-III-VII_chords.mid,progression,Fs,natural_minor,11_Future-Bass,150,4,20,11_Future-Bass chords — Fs minor i-VI-III-VII
Progressions/By-Genre/11_Future-Bass/Gm_11_Future-Bass_i-VI-III-VII_chords.mid,progression,G,natural_minor,11_Future-Bass,150,4,20,11_Future-Bass chords — G minor i-VI-III-VII
Progressions/By-Genre/11_Future-Bass/Gsm_11_Future-Bass_i-VI-III-VII_chords.mid,progression,Gs,natural_minor,11_Future-Bass,150,4,20,11_Future-Bass chords — Gs minor i-VI-III-VII
Progressions/By-Genre/12_Lofi-Chill/Am_12_Lofi-Chill_i-iv-VII-III_chords.mid,progression,A,natural_minor,12_Lofi-Chill,85,4,16,12_Lofi-Chill chords — A minor i-iv-VII-III
Progressions/By-Genre/12_Lofi-Chill/Asm_12_Lofi-Chill_i-iv-VII-III_chords.mid,progression,As,natural_minor,12_Lofi-Chill,85,4,16,12_Lofi-Chill chords — As minor i-iv-VII-III
Progressions/By-Genre/12_Lofi-Chill/Bm_12_Lofi-Chill_i-iv-VII-III_chords.mid,progression,B,natural_minor,12_Lofi-Chill,85,4,16,12_Lofi-Chill chords — B minor i-iv-VII-III
Progressions/By-Genre/12_Lofi-Chill/Cm_12_Lofi-Chill_i-iv-VII-III_chords.mid,progression,C,natural_minor,12_Lofi-Chill,85,4,16,12_Lofi-Chill chords — C minor i-iv-VII-III
Progressions/By-Genre/12_Lofi-Chill/Csm_12_Lofi-Chill_i-iv-VII-III_chords.mid,progression,Cs,natural_minor,12_Lofi-Chill,85,4,16,12_Lofi-Chill chords — Cs minor i-iv-VII-III
Progressions/By-Genre/12_Lofi-Chill/Dm_12_Lofi-Chill_i-iv-VII-III_chords.mid,progression,D,natural_minor,12_Lofi-Chill,85,4,16,12_Lofi-Chill chords — D minor i-iv-VII-III
Progressions/By-Genre/12_Lofi-Chill/Dsm_12_Lofi-Chill_i-iv-VII-III_chords.mid,progression,Ds,natural_minor,12_Lofi-Chill,85,4,16,12_Lofi-Chill chords — Ds minor i-iv-VII-III
Progressions/By-Genre/12_Lofi-Chill/Em_12_Lofi-Chill_i-iv-VII-III_chords.mid,progression,E,natural_minor,12_Lofi-Chill,85,4,16,12_Lofi-Chill chords — E minor i-iv-VII-III
Progressions/By-Genre/12_Lofi-Chill/Fm_12_Lofi-Chill_i-iv-VII-III_chords.mid,progression,F,natural_minor,12_Lofi-Chill,85,4,16,12_Lofi-Chill chords — F minor i-iv-VII-III
Progressions/By-Genre/12_Lofi-Chill/Fsm_12_Lofi-Chill_i-iv-VII-III_chords.mid,progression,Fs,natural_minor,12_Lofi-Chill,85,4,16,12_Lofi-Chill chords — Fs minor i-iv-VII-III
Progressions/By-Genre/12_Lofi-Chill/Gm_12_Lofi-Chill_i-iv-VII-III_chords.mid,progression,G,natural_minor,12_Lofi-Chill,85,4,16,12_Lofi-Chill chords — G minor i-iv-VII-III
Progressions/By-Genre/12_Lofi-Chill/Gsm_12_Lofi-Chill_i-iv-VII-III_chords.mid,progression,Gs,natural_minor,12_Lofi-Chill,85,4,16,12_Lofi-Chill chords — Gs minor i-iv-VII-III
